receptor,emisor,fecha
555355007,555919745,17/06/2019
555815493,555896124,17/06/2019
555885946,555253878,17/06/2019
555318891,555189695,17/06/2019
555153749,555496888,17/06/2019
555109628,555389009,17/06/2019
555755970,555533701,17/06/2019
555240619,555384443,17/06/2019
555885426,555285063,17/06/2019
555029515,555729828,17/06/2019
555207357,555199018,17/06/2019
555934289,555986059,17/06/2019
555272395,555987494,17/06/2019
555401738,555096392,17/06/2019
555139731,555232861,17/06/2019
555508270,555534431,17/06/2019
555216761,555506334,17/06/2019
555998488,555772685,17/06/2019
555097804,555891541,17/06/2019
555444075,555472612,17/06/2019
555673066,555493401,17/06/2019
555639623,555756180,17/06/2019
555001160,555920186,17/06/2019
555820914,555424620,17/06/2019
555084743,555609197,17/06/2019
555765448,555388632,17/06/2019
555029820,555575762,17/06/2019
555650358,555608938,17/06/2019
555003273,555392889,17/06/2019
555132804,555410240,17/06/2019
555076138,555129329,17/06/2019
555791904,555634151,17/06/2019
555470009,555944608,17/06/2019
555139384,555104612,17/06/2019
555037140,555477362,17/06/2019
555651181,555252256,17/06/2019
555456427,555327712,17/06/2019
555486610,555066255,17/06/2019
555510827,555775355,17/06/2019
555037957,555108839,17/06/2019
555489886,555490038,17/06/2019
555361304,555528835,17/06/2019
555779206,555705051,17/06/2019
555039514,555807722,17/06/2019
555528733,555429586,17/06/2019
555511505,555522919,17/06/2019
555457476,555366701,17/06/2019
555321918,555820742,17/06/2019
555072637,555948502,17/06/2019
555939679,555357335,17/06/2019
555342953,555660995,17/06/2019
555067256,555919796,17/06/2019
555805619,555593736,17/06/2019
555345392,555519994,17/06/2019
555056463,555749267,17/06/2019
555647882,555095535,17/06/2019
555306451,555491099,17/06/2019
555948264,555427050,17/06/2019
555648238,555127231,17/06/2019
555940368,555178810,17/06/2019
555071605,555579898,17/06/2019
555297176,555251277,17/06/2019
555606952,555265663,17/06/2019
555263946,555060712,17/06/2019
555410289,555319159,17/06/2019
555681848,555233971,17/06/2019
555117485,555280993,17/06/2019
555115866,555455697,17/06/2019
555081425,555085146,17/06/2019
555546844,555552903,17/06/2019
555801993,555268181,17/06/2019
555812436,555936757,17/06/2019
555290393,555508270,17/06/2019
555374616,555426887,17/06/2019
555411099,555664279,17/06/2019
555535607,555643119,17/06/2019
555102167,555201048,17/06/2019
555929904,555594968,17/06/2019
555649545,555191171,17/06/2019
555743902,555052866,17/06/2019
555290090,555223957,17/06/2019
555300245,555852155,17/06/2019
555812760,555944699,17/06/2019
555076507,555610867,17/06/2019
555137773,555863393,17/06/2019
555882970,555543721,17/06/2019
555539205,555981385,17/06/2019
555269579,555489562,17/06/2019
555502476,555748971,17/06/2019
555263069,555492797,17/06/2019
555118603,555171159,17/06/2019
555455173,555173488,17/06/2019
555446161,555507982,17/06/2019
555817297,555297543,17/06/2019
555312539,555323454,17/06/2019
555859115,555708824,17/06/2019
555687844,555725709,17/06/2019
555231071,555263526,17/06/2019
555355894,555524575,17/06/2019
555118249,555265945,17/06/2019
555244590,555997025,17/06/2019
555845951,555592265,17/06/2019
555737168,555820914,17/06/2019
555996822,555711888,17/06/2019
555384021,555602439,17/06/2019
555752065,555447066,17/06/2019
555478912,555493768,17/06/2019
555341524,555132431,17/06/2019
555694972,555734980,17/06/2019
555776649,555461331,17/06/2019
555940697,555482235,17/06/2019
555535610,555468678,17/06/2019
555145199,555533534,17/06/2019
555095157,555303919,17/06/2019
555286273,555399376,17/06/2019
555327319,555553134,17/06/2019
555514492,555431578,17/06/2019
555000732,555303457,17/06/2019
555446539,555577744,17/06/2019
555466228,555161632,17/06/2019
555094713,555998566,17/06/2019
555232647,555736941,17/06/2019
555070795,555333872,17/06/2019
555263684,555930135,17/06/2019
555003104,555086482,17/06/2019
555681936,555081321,17/06/2019
555375352,555260146,17/06/2019
555098974,555642977,17/06/2019
555098961,555668222,17/06/2019
555380093,555210047,17/06/2019
555633854,555094851,17/06/2019
555806218,555209243,17/06/2019
555891631,555804019,17/06/2019
555092002,555967075,17/06/2019
555696169,555850839,17/06/2019
555256399,555638605,17/06/2019
555839406,555655487,17/06/2019
555505695,555090411,17/06/2019
555774724,555552529,17/06/2019
555954687,555039131,17/06/2019
555488022,555606428,17/06/2019
555579417,555280993,17/06/2019
555044000,555270157,17/06/2019
555335596,555614412,17/06/2019
555012781,555884931,17/06/2019
555557069,555925184,17/06/2019
555495383,555573338,17/06/2019
555724125,555610400,17/06/2019
555077873,555240398,17/06/2019
555013541,555633944,17/06/2019
555962359,555185932,17/06/2019
555388444,555198031,17/06/2019
555543744,555956666,17/06/2019
555653100,555741644,17/06/2019
555095681,555033584,17/06/2019
555913290,555369005,17/06/2019
555251277,555062516,17/06/2019
555966456,555404473,17/06/2019
555263992,555090914,17/06/2019
555757091,555715801,17/06/2019
555897114,555707982,17/06/2019
555859798,555858116,17/06/2019
555289644,555232991,17/06/2019
555695223,555034494,17/06/2019
555573104,555867296,17/06/2019
555622327,555791527,17/06/2019
555851092,555790179,17/06/2019
555121736,555553098,17/06/2019
555927135,555238610,17/06/2019
555220475,555544159,17/06/2019
555697094,555555268,17/06/2019
555565013,555644974,17/06/2019
555345907,555552857,17/06/2019
555314202,555462460,17/06/2019
555106437,555698991,17/06/2019
555885426,555713626,17/06/2019
555002750,555066789,17/06/2019
555370065,555706289,17/06/2019
555667433,555536395,17/06/2019
555417843,555066755,17/06/2019
555955007,555744605,17/06/2019
555178275,555013248,17/06/2019
555031580,555624601,17/06/2019
555894963,555394549,17/06/2019
555392953,555533899,17/06/2019
555970002,555555104,17/06/2019
555719229,555298218,17/06/2019
555838191,555904948,17/06/2019
555533885,555910722,17/06/2019
555560642,555078516,17/06/2019
555133063,555085773,17/06/2019
555690263,555747509,17/06/2019
555132431,555240344,17/06/2019
555062516,555510998,17/06/2019
555221842,555150001,17/06/2019
555631204,555593826,17/06/2019
555042847,555238503,17/06/2019
555803666,555290393,17/06/2019
555953260,555367449,17/06/2019
555956186,555085161,17/06/2019
555121199,555059783,17/06/2019
555110074,555697094,17/06/2019
555657482,555983289,17/06/2019
555837471,555414780,17/06/2019
555723961,555106445,17/06/2019
555727906,555867529,17/06/2019
555763826,555226266,17/06/2019
555663175,555702472,17/06/2019
555661109,555534863,17/06/2019
555452302,555175542,17/06/2019
555628659,555767216,17/06/2019
555644125,555791298,17/06/2019
555703587,555384911,17/06/2019
555349435,555446139,17/06/2019
555205967,555597318,17/06/2019
555606515,555269345,17/06/2019
555587302,555839957,17/06/2019
555775185,555170719,17/06/2019
555182728,555305131,17/06/2019
555774421,555351884,17/06/2019
555608080,555973338,17/06/2019
555615084,555570556,17/06/2019
555771018,555620482,17/06/2019
555796389,555464659,17/06/2019
555301888,555374305,17/06/2019
555378275,555961274,17/06/2019
555871955,555792182,17/06/2019
555966456,555896788,17/06/2019
555869737,555414984,17/06/2019
555538132,555556425,17/06/2019
555300523,555706249,17/06/2019
555087787,555898022,17/06/2019
555816261,555947668,17/06/2019
555808629,555436553,17/06/2019
555528972,555617018,17/06/2019
555360439,555162203,17/06/2019
555250065,555221980,17/06/2019
555915822,555595893,17/06/2019
555384443,555220474,17/06/2019
555382382,555687844,17/06/2019
555671532,555659991,17/06/2019
555675355,555487906,17/06/2019
555074646,555756173,17/06/2019
555987654,555160206,17/06/2019
555579417,555422110,17/06/2019
555424821,555854011,17/06/2019
555107572,555110318,17/06/2019
555624406,555164493,17/06/2019
555224868,555572484,17/06/2019
555665216,555445401,17/06/2019
555561149,555379139,17/06/2019
555209872,555463851,17/06/2019
555019082,555283117,17/06/2019
555518768,555829518,17/06/2019
555344923,555394528,17/06/2019
555787803,555545778,17/06/2019
555530222,555851338,17/06/2019
555793228,555917184,17/06/2019
555429669,555046412,17/06/2019
555444293,555923515,17/06/2019
555990302,555607244,17/06/2019
555924429,555760735,17/06/2019
555350402,555547038,17/06/2019
555673346,555510454,17/06/2019
555904799,555377702,17/06/2019
555648498,555410915,17/06/2019
555870965,555874046,17/06/2019
555792436,555629297,17/06/2019
555852950,555544792,17/06/2019
555499536,555346430,17/06/2019
555116665,555178978,17/06/2019
555258181,555025164,17/06/2019
555251277,555882259,17/06/2019
555371516,555966439,17/06/2019
555103482,555118647,17/06/2019
555219564,555656963,17/06/2019
555182252,555183223,17/06/2019
555154550,555394982,17/06/2019
555014708,555805537,17/06/2019
555384426,555881557,17/06/2019
555164220,555259912,17/06/2019
555147477,555168292,17/06/2019
555339241,555799967,17/06/2019
555384509,555255615,17/06/2019
555223261,555616073,17/06/2019
555793421,555919591,17/06/2019
555103311,555040859,17/06/2019
555356490,555055423,17/06/2019
555398826,555994109,17/06/2019
555392304,555430484,17/06/2019
555863393,555741426,17/06/2019
555487497,555493868,17/06/2019
555389206,555031857,17/06/2019
555666701,555365511,17/06/2019
555543507,555817980,17/06/2019
555174973,555609565,17/06/2019
555412851,555210724,17/06/2019
555798151,555326938,17/06/2019
555826409,555779477,17/06/2019
555733058,555377453,17/06/2019
555557492,555648318,17/06/2019
555078517,555990215,17/06/2019
555195640,555526874,17/06/2019
555014617,555676252,17/06/2019
555672215,555514475,17/06/2019
555829597,555425228,17/06/2019
555220224,555797560,17/06/2019
555121469,555153779,17/06/2019
555156715,555468298,17/06/2019
555147735,555338348,17/06/2019
555026786,555914175,17/06/2019
555017381,555542653,17/06/2019
555483968,555649182,17/06/2019
555210741,555453656,17/06/2019
555689798,555591730,17/06/2019
555141055,555821686,17/06/2019
555347204,555648727,17/06/2019
555244908,555409984,17/06/2019
555457837,555500270,17/06/2019
555354122,555739163,17/06/2019
555193007,555192862,17/06/2019
555007958,555820717,17/06/2019
555380721,555441950,17/06/2019
555241938,555808908,17/06/2019
555890943,555065526,17/06/2019
555063228,555644199,17/06/2019
555737584,555876450,17/06/2019
555693526,555878341,17/06/2019
555370758,555579417,17/06/2019
555735630,555982908,17/06/2019
555081705,555172681,17/06/2019
555469709,555256062,17/06/2019
555567476,555229139,17/06/2019
555727289,555425085,17/06/2019
555966780,555903787,17/06/2019
555955851,555354572,17/06/2019
555373273,555856365,17/06/2019
555138618,555799736,17/06/2019
555580369,555865703,17/06/2019
555158432,555179298,17/06/2019
555990961,555166275,17/06/2019
555015878,555191704,17/06/2019
555492448,555723871,17/06/2019
555267621,555636533,17/06/2019
555387766,555165323,17/06/2019
555587776,555060712,17/06/2019
555417698,555703305,17/06/2019
555099491,555498319,17/06/2019
555546030,555892771,17/06/2019
555973097,555516447,17/06/2019
555374966,555128007,17/06/2019
555491283,555590944,17/06/2019
555743105,555896425,17/06/2019
555723871,555431643,17/06/2019
555499378,555768533,17/06/2019
555369005,555286046,17/06/2019
555655997,555974371,17/06/2019
555231064,555902765,17/06/2019
555437482,555928038,17/06/2019
555696399,555391988,17/06/2019
555598824,555653044,17/06/2019
555969189,555450594,17/06/2019
555800187,555477362,17/06/2019
555255322,555454842,17/06/2019
555235063,555706279,17/06/2019
555696354,555175333,17/06/2019
555434527,555279654,17/06/2019
555265490,555525847,17/06/2019
555068612,555542035,17/06/2019
555501958,555524689,17/06/2019
555548843,555544805,17/06/2019
555818463,555741725,17/06/2019
555306975,555000297,17/06/2019
555880219,555551814,17/06/2019
555779268,555621614,17/06/2019
555558496,555218007,17/06/2019
555179656,555916619,17/06/2019
555372543,555513319,17/06/2019
555883342,555641296,17/06/2019
555596043,555750576,17/06/2019
555373885,555056906,17/06/2019
555672589,555233489,17/06/2019
555464497,555669005,17/06/2019
555014524,555246830,17/06/2019
555265428,555787298,17/06/2019
555609054,555359626,17/06/2019
555597620,555038475,17/06/2019
555731911,555528673,17/06/2019
555685619,555428036,17/06/2019
555838835,555943276,17/06/2019
555224232,555802483,17/06/2019
555932513,555976782,17/06/2019
555260253,555248961,17/06/2019
555142892,555226578,17/06/2019
555120643,555938849,17/06/2019
555316324,555854512,17/06/2019
555804133,555399361,17/06/2019
555452257,555364692,17/06/2019
555370938,555171890,17/06/2019
555676252,555339808,17/06/2019
555186763,555603816,17/06/2019
555984712,555373073,17/06/2019
555910756,555401858,17/06/2019
555106133,555359484,17/06/2019
555970002,555627555,17/06/2019
555408910,555168872,17/06/2019
555568517,555444777,17/06/2019
555815988,555698991,17/06/2019
555738838,555754685,17/06/2019
555583239,555389046,17/06/2019
555900491,555996245,17/06/2019
555425535,555517805,17/06/2019
555032937,555473683,17/06/2019
555060595,555180110,17/06/2019
555757188,555818917,17/06/2019
555879352,555271152,17/06/2019
555381765,555057547,17/06/2019
555118540,555869292,18/06/2019
555352629,555561886,18/06/2019
555610914,555237746,18/06/2019
555755982,555435311,18/06/2019
555067256,555923951,18/06/2019
555355923,555114426,18/06/2019
555544448,555494617,18/06/2019
555583546,555179071,18/06/2019
555070228,555988491,18/06/2019
555650786,555160257,18/06/2019
555583546,555996566,18/06/2019
555236271,555577055,18/06/2019
555168886,555628752,18/06/2019
555061866,555175097,18/06/2019
555356490,555565100,18/06/2019
555477362,555782983,18/06/2019
555342953,555832156,18/06/2019
555987212,555861099,18/06/2019
555847507,555843953,18/06/2019
555050481,555940996,18/06/2019
555848143,555655487,18/06/2019
555650024,555900537,18/06/2019
555630874,555951273,18/06/2019
555178196,555936076,18/06/2019
555144532,555896050,18/06/2019
555351139,555605758,18/06/2019
555151681,555455752,18/06/2019
555875785,555532780,18/06/2019
555798037,555564590,18/06/2019
555429981,555122938,18/06/2019
555240148,555931801,18/06/2019
555151347,555499331,18/06/2019
555940503,555357754,18/06/2019
555564718,555722849,18/06/2019
555706249,555408270,18/06/2019
555568043,555805926,18/06/2019
555365559,555383301,18/06/2019
555452113,555981483,18/06/2019
555293315,555495312,18/06/2019
555263281,555480984,18/06/2019
555955938,555886410,18/06/2019
555672230,555031017,18/06/2019
555874046,555418724,18/06/2019
555277431,555439701,18/06/2019
555524648,555648209,18/06/2019
555809217,555408066,18/06/2019
555210821,555488786,18/06/2019
555022716,555395162,18/06/2019
555561149,555142163,18/06/2019
555230959,555150048,18/06/2019
555835743,555893720,18/06/2019
555655555,555162862,18/06/2019
555986575,555184984,18/06/2019
555435311,555344687,18/06/2019
555423313,555102293,18/06/2019
555155638,555308065,18/06/2019
555606515,555487115,18/06/2019
555523978,555024111,18/06/2019
555251310,555620810,18/06/2019
555274361,555482304,18/06/2019
555951903,555264650,18/06/2019
555288138,555584263,18/06/2019
555202752,555164493,18/06/2019
555492909,555745385,18/06/2019
555229414,555705715,18/06/2019
555163968,555457333,18/06/2019
555164714,555224177,18/06/2019
555707426,555312239,18/06/2019
555618157,555693468,18/06/2019
555232991,555692226,18/06/2019
555694843,555072239,18/06/2019
555417845,555723301,18/06/2019
555657262,555403872,18/06/2019
555758557,555290529,18/06/2019
555529170,555961878,18/06/2019
555007851,555418765,18/06/2019
555330405,555090581,18/06/2019
555756070,555428342,18/06/2019
555536395,555817585,18/06/2019
555406085,555971920,18/06/2019
555760376,555528972,18/06/2019
555119694,555924224,18/06/2019
555704534,555960435,18/06/2019
555614163,555652696,18/06/2019
555408270,555697208,18/06/2019
555114407,555353543,18/06/2019
555937658,555867134,18/06/2019
555082517,555849860,18/06/2019
555049453,555397213,18/06/2019
555870411,555606952,18/06/2019
555343285,555366527,18/06/2019
555727479,555939545,18/06/2019
555991434,555914887,18/06/2019
555526579,555253522,18/06/2019
555550254,555706279,18/06/2019
555056463,555342953,18/06/2019
555286201,555523999,18/06/2019
555440743,555025164,18/06/2019
555855743,555857933,18/06/2019
555750670,555136422,18/06/2019
555855750,555900969,18/06/2019
555429775,555175823,18/06/2019
555756595,555814765,18/06/2019
555892561,555105068,18/06/2019
555081473,555887637,18/06/2019
555570464,555678323,18/06/2019
555926219,555159194,18/06/2019
555056759,555920743,18/06/2019
555725301,555930065,18/06/2019
555831031,555755804,18/06/2019
555333318,555445041,18/06/2019
555218370,555765109,18/06/2019
555221492,555987349,18/06/2019
555619329,555746939,18/06/2019
555116151,555128318,18/06/2019
555702568,555986613,18/06/2019
555018021,555279892,18/06/2019
555498256,555588870,18/06/2019
555697591,555466394,18/06/2019
555460270,555386473,18/06/2019
555537766,555580718,18/06/2019
555854785,555526584,18/06/2019
555331301,555538734,18/06/2019
555415310,555925314,18/06/2019
555172560,555031087,18/06/2019
555115998,555797560,18/06/2019
555419327,555224868,18/06/2019
555302777,555672573,18/06/2019
555702740,555383496,18/06/2019
555788742,555076426,18/06/2019
555193054,555886393,18/06/2019
555037847,555522424,18/06/2019
555538734,555135562,18/06/2019
555021384,555622441,18/06/2019
555892694,555132231,18/06/2019
555353933,555907406,18/06/2019
555433928,555203259,18/06/2019
555877215,555961878,18/06/2019
555512564,555188348,18/06/2019
555476096,555268020,18/06/2019
555300354,555509846,18/06/2019
555887375,555553072,18/06/2019
555671080,555220962,18/06/2019
555112993,555337597,18/06/2019
555528972,555980122,18/06/2019
555253878,555380640,18/06/2019
555446161,555270680,18/06/2019
555439591,555702931,18/06/2019
555215242,555157491,18/06/2019
555904504,555378797,18/06/2019
555754190,555138279,18/06/2019
555158290,555334248,18/06/2019
555273332,555452257,18/06/2019
555409002,555294697,18/06/2019
555096482,555909120,18/06/2019
555733459,555820517,18/06/2019
555897305,555233489,18/06/2019
555572818,555461412,18/06/2019
555166242,555784702,18/06/2019
555882970,555253904,18/06/2019
555441950,555030128,18/06/2019
555848596,555377117,18/06/2019
555710749,555996905,18/06/2019
555420996,555660276,18/06/2019
555539104,555619399,18/06/2019
555899611,555659765,18/06/2019
555315003,555932513,18/06/2019
555263281,555606515,18/06/2019
555435648,555349815,18/06/2019
555030471,555734132,18/06/2019
555723241,555266245,18/06/2019
555209867,555185957,18/06/2019
555026524,555357335,18/06/2019
555133515,555548922,18/06/2019
555384660,555052855,18/06/2019
555309376,555007415,18/06/2019
555379658,555523978,18/06/2019
555577306,555110945,18/06/2019
555435311,555669849,18/06/2019
555138279,555878709,18/06/2019
555803043,555192892,18/06/2019
555596769,555494813,18/06/2019
555136753,555379922,18/06/2019
555476373,555067451,18/06/2019
555470758,555938062,18/06/2019
555362676,555061409,18/06/2019
555988094,555663209,18/06/2019
555072447,555950392,18/06/2019
555677569,555990501,18/06/2019
555237484,555918076,18/06/2019
555991434,555254057,18/06/2019
555528673,555539572,18/06/2019
555431560,555800881,18/06/2019
555856089,555198725,18/06/2019
555017808,555942246,18/06/2019
555781641,555292039,18/06/2019
555214182,555091227,18/06/2019
555741529,555878341,18/06/2019
555703532,555990194,18/06/2019
555972884,555286201,18/06/2019
555940697,555078589,18/06/2019
555524006,555025164,18/06/2019
555345390,555062697,18/06/2019
555581011,555937600,18/06/2019
555701198,555014617,18/06/2019
555241938,555642977,18/06/2019
555826375,555687846,18/06/2019
555340522,555819217,18/06/2019
555770393,555518360,18/06/2019
555409364,555205967,18/06/2019
555135299,555807826,18/06/2019
555522151,555390619,18/06/2019
555278211,555564307,18/06/2019
555352360,555836925,18/06/2019
555477362,555083504,18/06/2019
555652866,555867360,18/06/2019
555523313,555925895,18/06/2019
555553553,555134459,18/06/2019
555089419,555425535,18/06/2019
555322802,555136099,18/06/2019
555328397,555999940,18/06/2019
555398486,555333507,18/06/2019
555655555,555800187,18/06/2019
555709744,555657865,18/06/2019
555539365,555992106,18/06/2019
555373293,555905805,18/06/2019
555529528,555853924,18/06/2019
555282567,555102527,18/06/2019
555629864,555754964,18/06/2019
555466308,555143924,18/06/2019
555664239,555676254,18/06/2019
555336771,555255311,18/06/2019
555891563,555159756,18/06/2019
555116441,555789779,18/06/2019
555150589,555924352,18/06/2019
555065474,555050633,18/06/2019
555522919,555049696,18/06/2019
555850240,555462718,18/06/2019
555606917,555880219,18/06/2019
555907648,555790928,18/06/2019
555444075,555777277,18/06/2019
555539496,555902212,18/06/2019
555012982,555966068,18/06/2019
555851487,555611628,18/06/2019
555698118,555608404,18/06/2019
555240632,555627572,18/06/2019
555240344,555038544,18/06/2019
555289392,555787502,18/06/2019
555660524,555870024,18/06/2019
555601519,555058274,18/06/2019
555473472,555704534,18/06/2019
555786201,555183555,18/06/2019
555797097,555854683,18/06/2019
555584739,555794717,18/06/2019
555514103,555707046,18/06/2019
555462046,555489921,18/06/2019
555703393,555207676,18/06/2019
555280784,555348966,18/06/2019
555587660,555314579,18/06/2019
555598292,555322466,18/06/2019
555365511,555785781,18/06/2019
555345099,555637620,18/06/2019
555235208,555485881,18/06/2019
555329196,555619284,18/06/2019
555401765,555287585,18/06/2019
555853637,555485646,18/06/2019
555453152,555620095,18/06/2019
555518813,555597079,18/06/2019
555771105,555302842,18/06/2019
555139731,555015619,18/06/2019
555052327,555063884,18/06/2019
555105610,555229382,18/06/2019
555255322,555816146,18/06/2019
555721530,555609565,18/06/2019
555221854,555237942,18/06/2019
555019119,555678552,18/06/2019
555276689,555016047,18/06/2019
555208861,555164220,18/06/2019
555682573,555361723,18/06/2019
555391625,555250792,18/06/2019
555540485,555827135,18/06/2019
555682014,555831185,18/06/2019
555518100,555117895,18/06/2019
555793293,555137458,18/06/2019
555966439,555568605,18/06/2019
555189547,555773612,18/06/2019
555175072,555888452,18/06/2019
555901439,555385983,18/06/2019
555899704,555178203,18/06/2019
555694136,555728327,18/06/2019
555771985,555018831,18/06/2019
555225567,555341134,18/06/2019
555071821,555156670,18/06/2019
555178203,555281899,18/06/2019
555864201,555510827,18/06/2019
555161441,555296889,18/06/2019
555147735,555820978,18/06/2019
555731801,555157207,18/06/2019
555793610,555603816,18/06/2019
555702615,555084726,18/06/2019
555577744,555435648,18/06/2019
555975133,555954003,18/06/2019
555450911,555132595,18/06/2019
555883342,555623334,18/06/2019
555561230,555121036,18/06/2019
555787993,555845617,18/06/2019
555312616,555698829,18/06/2019
555962342,555539104,18/06/2019
555971915,555384289,18/06/2019
555200702,555591496,18/06/2019
555703393,555509733,18/06/2019
555925184,555332563,18/06/2019
555434117,555118540,18/06/2019
555945304,555771951,18/06/2019
555494790,555560554,18/06/2019
555948502,555779724,18/06/2019
555490526,555400522,18/06/2019
555192985,555322543,18/06/2019
555024505,555514502,18/06/2019
555074646,555583801,18/06/2019
555680797,555464659,18/06/2019
555309376,555550254,18/06/2019
555416193,555745056,18/06/2019
555155610,555303402,18/06/2019
555679495,555604229,18/06/2019
555263946,555513043,18/06/2019
555065683,555061866,18/06/2019
555528059,555830371,18/06/2019
555845104,555714629,18/06/2019
555112613,555581831,18/06/2019
555143924,555051607,18/06/2019
555641296,555617819,18/06/2019
555138677,555236360,18/06/2019
555594375,555732083,18/06/2019
555752160,555089477,18/06/2019
555012165,555989530,18/06/2019
555644393,555700732,18/06/2019
555836708,555511547,18/06/2019
555797295,555591066,18/06/2019
555464719,555660887,18/06/2019
555037649,555700678,18/06/2019
555696797,555734980,18/06/2019
555940377,555091135,18/06/2019
555448429,555158479,18/06/2019
555154776,555074791,18/06/2019
555942433,555977321,18/06/2019
555542516,555938635,18/06/2019
555123139,555735442,18/06/2019
555631365,555896425,18/06/2019
555678668,555277694,18/06/2019
555224580,555380691,18/06/2019
555517946,555035710,18/06/2019
555544805,555095859,18/06/2019
555207978,555799935,18/06/2019
555594346,555418062,18/06/2019
555596961,555154243,18/06/2019
555750670,555731722,18/06/2019
555557058,555626595,18/06/2019
555652866,555973097,18/06/2019
555084157,555721707,18/06/2019
555052064,555741624,18/06/2019
555619910,555553684,18/06/2019
555918024,555490135,18/06/2019
555123710,555030471,18/06/2019
555542953,555436469,18/06/2019
555791644,555466372,18/06/2019
555117485,555771372,18/06/2019
555018021,555412158,18/06/2019
555547235,555177078,18/06/2019
555799260,555728951,18/06/2019
555617819,555026571,18/06/2019
555253789,555792436,18/06/2019
555966072,555434295,18/06/2019
555174216,555195776,18/06/2019
555220903,555786310,18/06/2019
555310255,555653044,18/06/2019
555723665,555063245,18/06/2019
555397382,555604306,18/06/2019
555114503,555917172,18/06/2019
555111717,555634050,18/06/2019
555442070,555750952,18/06/2019
555939679,555861722,18/06/2019
555968308,555132231,18/06/2019
555097831,555526775,18/06/2019
555494701,555472122,18/06/2019
555830775,555666471,18/06/2019
555884289,555179744,18/06/2019
555357080,555767051,18/06/2019
555180114,555111317,18/06/2019
555539386,555630781,18/06/2019
555004546,555528733,18/06/2019
555723593,555307908,18/06/2019
555554160,555933983,18/06/2019
555398486,555926291,18/06/2019
555849790,555367708,18/06/2019
555166581,555316834,18/06/2019
555913080,555076565,18/06/2019
555179083,555370951,18/06/2019
555774793,555067324,18/06/2019
555971531,555102293,18/06/2019
555317291,555567652,18/06/2019
555713661,555677468,18/06/2019
555174520,555961878,18/06/2019
555866289,555355894,18/06/2019
555285331,555035639,18/06/2019
555223736,555219663,18/06/2019
555185376,555414511,18/06/2019
555597430,555468298,18/06/2019
555778852,555715234,18/06/2019
555091756,555642078,18/06/2019
555066789,555830885,18/06/2019
555606349,555812076,18/06/2019
555442070,555224232,18/06/2019
555752334,555622441,18/06/2019
555769434,555660959,18/06/2019
555708242,555211190,18/06/2019
555919745,555007415,18/06/2019
555946620,555915357,18/06/2019
555873750,555964088,18/06/2019
555539205,555204963,18/06/2019
555668116,555194302,18/06/2019
555071274,555495878,18/06/2019
555128785,555078200,18/06/2019
555050498,555295847,18/06/2019
555107572,555755070,18/06/2019
555505538,555147735,18/06/2019
555736127,555460585,18/06/2019
555533885,555610268,18/06/2019
555817297,555584158,18/06/2019
555959277,555814919,18/06/2019
555268101,555188124,18/06/2019
555977946,555756070,18/06/2019
555373316,555977059,18/06/2019
555586081,555303457,18/06/2019
555431643,555563536,18/06/2019
555436337,555998888,18/06/2019
555937338,555404047,18/06/2019
555883578,555867923,18/06/2019
555556682,555210724,18/06/2019
555210626,555155371,18/06/2019
555957572,555609971,18/06/2019
555361350,555279693,18/06/2019
555584421,555159279,18/06/2019
555475415,555307411,18/06/2019
555196917,555887070,18/06/2019
555248763,555793263,18/06/2019
555165323,555946449,18/06/2019
555314656,555568756,18/06/2019
555428689,555967134,18/06/2019
555933520,555609409,18/06/2019
555584624,555319821,18/06/2019
555529528,555520434,18/06/2019
555827105,555523999,18/06/2019
555187736,555421520,18/06/2019
555051970,555888091,18/06/2019
555639419,555576648,18/06/2019
555617689,555734220,18/06/2019
555260121,555634285,18/06/2019
555178347,555468354,18/06/2019
555248380,555116665,18/06/2019
555548378,555523853,18/06/2019
555197617,555450911,18/06/2019
555894854,555295283,18/06/2019
555350946,555290618,18/06/2019
555928540,555870281,18/06/2019
555935033,555143668,18/06/2019
555049736,555342916,18/06/2019
555293875,555049453,18/06/2019
555217551,555026524,18/06/2019
555071261,555293315,18/06/2019
555074526,555524898,18/06/2019
555922833,555340504,18/06/2019
555935642,555945716,18/06/2019
555782906,555285608,18/06/2019
555050251,555777853,18/06/2019
555576400,555439446,18/06/2019
555037140,555551299,18/06/2019
555631204,555296402,18/06/2019
555166339,555487342,18/06/2019
555568734,555490376,18/06/2019
555549213,555614150,18/06/2019
555351974,555952659,18/06/2019
555132205,555220475,18/06/2019
555871843,555173734,18/06/2019
555163107,555451975,18/06/2019
555506943,555961031,18/06/2019
555074043,555154321,18/06/2019
555984712,555273358,18/06/2019
555271266,555104544,18/06/2019
555663175,555504083,18/06/2019
555384632,555353999,18/06/2019
555084743,555332201,18/06/2019
555208861,555153390,18/06/2019
555870468,555995959,18/06/2019
555403649,555222089,18/06/2019
555703393,555518521,18/06/2019
555517267,555520413,18/06/2019
555400522,555598659,18/06/2019
555216523,555708639,18/06/2019
555229382,555378797,18/06/2019
555290618,555405891,18/06/2019
555240645,555996566,18/06/2019
555666762,555016591,18/06/2019
555684940,555037710,18/06/2019
555271548,555867189,18/06/2019
555028301,555107572,18/06/2019
555321383,555265039,18/06/2019
555055285,555339808,18/06/2019
555728327,555541524,18/06/2019
555889781,555930135,18/06/2019
555226028,555095024,18/06/2019
555938222,555701639,18/06/2019
555494156,555859119,18/06/2019
555997326,555960357,18/06/2019
555661506,555913480,18/06/2019
